Taxonomy	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__bacterium NLAE-zl-P329	0.00011051061164992343	0.00030711731360842025	0.0	0.0	0.0	0.00045641938988634165	0.0	0.0	0.0	0.0	0.00011037179527608716	0.0	0.008202727565065659	0.0	0.0	0.0	0.0	0.0	0.0	4.136889679494472e-05	0.0	0.0	0.0	2.6167872133309607e-05	0.0	5.010271055664112e-06	0.0	6.177339049431067e-05	0.0	0.0011347396254288726	0.0	0.0	0.005579577016101595	0.007310408460200859	0.0	0.007163483584716249	0.0	0.0	0.0	0.0	0.0	5.8863821225223683e-05	5.058501570664738e-05	0.0010871486180359562	0.0005768172388975911	0.03687623713651426	0.0	0.00036981467001965303	0.04668257244725625	0.0002337657170141652	0.03537309854277113	0.00496268735598165	0.0	0.0	0.0	0.00040550634937573367	0.0	0.0	0.0	0.017824981905707697	0.0	0.0	0.0	0.0	0.007502662147772174	0.000607406053634492	0.00013290171917866738	0.0	0.0027243385426801853	2.344762094575979e-05	0.0	0.004702973953896081	0.00010625693990638763	0.0	0.0	0.0016957337752850918	0.0	0.00041320037463500635	0.0	0.0	0.03045743433076021	0.0	1.0323539735304442e-05	2.0910221962006126e-05	0.00017113267750874984	4.693317758471438e-05	2.1686328938237334e-05	2.1256921785156293e-05	5.81692959188422e-06	3.447039682320823e-05	0.0	3.1802165091399425e-05	2.2505795242274886e-05	0.0003501848197659876	0.00046518251293492193	3.152104817992214e-05	0.0009361264204633515	2.4436972161401315e-05	0.0042140348788762575	0.0	0.01445099056747764	0.0	0.0	0.004388849889173249	0.0	0.004215861055983495	0.0	7.085235381641142e-05	0.0	0.0	0.0	2.6673271476746624e-05	8.192647372071812e-05	0.0	0.00028393798321216674	0.0	0.0	0.0	0.0	0.00018243989908467296	0.0	1.0632755265872046e-05	0.0	0.0	0.004505285904749632	0.0015661540264541526	0.02247409830957389	0.00297546262329828	0.04522503936152886	0.002766086073754691	0.0	0.00031123041610395095	0.005559913133027058
k__Bacteria|p__Fusobacteriota|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae|g__Fusobacterium|s__gut metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.396506243038865e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5441732073119538e-05	0.0005626448810568722	0.0	1.8987041344282527e-05	0.0001313377007496756	0.0	0.0	0.00011308850663650973	0.0	0.0	0.00010060024814727876	0.000700387866310813	0.0005859169877233809	0.020157369397591628	0.001676253265610459	4.692045418999656e-05	0.0076166280352642285	0.12260288955323383	5.331911490269261e-06	0.0	0.0003886676700897365	0.004008935447400473	0.0	0.02808028346475324	5.954507562224604e-05	0.0002648703209226078	8.044502186093468e-06	1.5878224602779747e-05	0.0	0.0	0.0	0.0	0.0	0.00020320871517572598	0.00011186814474672519	0.0120577794099645	0.00012737425613434418	0.020891470763885117	0.00013687848612394348	0.0	0.0	0.0
k__Bacteria|p__Patescibacteria|c__Saccharimonadia	0.03674214716856026	0.021175478504390735	0.16175273582346025	0.16597644622751392	0.678740092384958	0.009287142368122083	0.4645408580210788	0.13683571113715287	0.01805281259829527	0.41406515640938457	0.04502643667286851	0.5972338125058959	0.05194182178572747	0.17082737811656346	0.21771027233336984	0.056370243000356875	0.4068594627369309	0.1225321734525576	0.010556642630890477	0.6024397306884819	0.04371396979098453	0.01324731236624407	0.04342543964784589	0.032505730763997195	0.18357284557380327	0.008672779197354577	0.021363739020564126	0.06271234602982419	0.07740854649563673	0.02502314975886783	0.04952600786841456	4.34381278166911e-05	0.006618788699810097	0.0076475389474431315	0.0	0.01132772317721566	5.27067554248428e-06	2.0957001472229354e-05	0.0009558567952728537	4.368338284116722e-05	0.0009899303855406298	0.0	0.0008245357560183522	0.00013388529778767935	0.0	0.0038276046849881344	1.0127146322073635e-05	1.0566133429132943e-05	0.00013403747687853524	0.0	0.0005274795535072062	0.0005020823203602309	3.669897924410588e-05	0.019467996070012008	0.0	0.01583609006509444	0.1325980822228874	0.01971030610962358	0.0002327429858729399	0.02092205147194964	0.00483303336118789	0.03719793206911811	0.007078375051292573	0.014835778822234576	0.31555505105377807	0.02872009331477072	0.3248687595523111	0.0004953437685753913	0.17259959604635403	0.015293710761871823	0.011461906620380831	0.047522197544604385	0.24483192808530307	0.07826787275209444	0.0064025343578755275	0.015349408962693857	0.007787321150834585	0.13945788110847887	0.0032913028449480758	0.32723020913608464	0.037369411636343795	0.002934427818892803	0.0013265748559866206	0.030764164061601512	0.007827939893787331	0.022256755770173445	0.40874934941013186	0.002412660622615239	0.18971334170971194	0.1324490527534953	0.040554015273116396	0.27586470086883513	0.0009733756442283888	0.003246157694338679	0.005022072435562728	0.001770432206105627	0.004414053055429843	0.2933023146700031	0.046390095827629305	0.08901960613187992	0.044244329802497026	0.001861104590724657	0.00431905850891668	0.012503247417266864	0.0005571528438447751	0.0004989516409342169	0.0020644999843598484	0.00749010597487778	0.11645712023833085	0.03111170354572114	0.016429253249137236	0.053110293977556344	0.0568678962920078	0.0024028739323864582	0.10893162418441772	9.92417927037434e-05	8.59038878667917e-05	8.044502186093468e-06	5.292741534259916e-06	0.004675673985112904	0.0015810934509444953	0.3968569575434082	0.005006736162202964	0.007982751948698104	0.009253431005684888	0.00378753575785341	0.005213723722721152	0.019911143718920683	0.002117378793637005	0.003359226180291779	0.011088225386955874	0.12201343848475249	0.0006509687161509607
k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Candidatus Saccharimonas	3.683687054997448e-05	0.02942600294624406	0.00011921695018375854	0.0	7.750415938988726e-05	0.002341629913329927	0.0008857536023282667	0.012412243449840345	0.0002526671857516333	0.0014238354301258076	0.0008356721642332314	0.0	0.00010016184044745984	0.00026467630088401886	0.0	0.0037580162000237917	5.2724540637439695e-05	0.014187761676494763	0.0	0.00013444891458357035	0.011218344408540972	0.0002127579690374579	0.01697574582143869	0.0	0.0001420761001689127	7.515406583496167e-05	6.103925434446893e-06	0.0020694085815594074	0.0006351111444502788	0.04698999609264186	0.003302701682563187	0.00010859531954172775	0.13806050933744068	0.08451920460863291	0.0	0.022599675288460346	0.0	0.0	0.19704770594369134	0.0	0.012342196581014625	0.0	0.0	0.0004659208363011241	0.0	0.015441650900580701	0.0	0.0	0.0	0.0	0.0	0.012356510157918103	9.436880377055798e-05	5.7182364958646755e-05	0.0	0.004729484580087504	0.00013418246751236026	0.0	0.0	0.03325983403746781	0.0	9.713662806385114e-05	2.93100416202591e-05	0.0	0.0008216171804476733	0.0	0.0013954680513760074	0.0	0.018184624262717494	0.0	3.081157693650761e-05	0.004092326026898056	4.7815622957874436e-05	0.0	0.0	0.011469526182349003	0.0021860084767957072	0.0017354415734670266	0.00013525902102526339	1.5944301240998114e-05	0.004364310848040152	0.002178198623275054	0.00013420601655895773	0.00028751555197758426	0.003036224923542336	0.0010116707168260656	0.0033234299097848717	0.0018493521953085973	0.0008958071571501698	0.00758348730110581	0.0005390988537055953	0.008592945007696124	0.0	0.017503682499096746	0.01329092894099777	0.00018387278104954583	0.06421455273615494	4.887394432280263e-06	0.0372358788167371	0.0	0.02540981104429317	0.0	0.0	0.01771569760050411	0.0	0.02593427293215379	0.0	0.0	0.0	0.0	0.00026617225934356416	0.0007392306666412636	0.00547268844454397	0.0016415673399471844	0.01096710460156994	0.0	7.158657322232642e-06	0.0	5.292741534259916e-06	0.0	0.0	2.126551053174409e-05	0.0	0.00022112886284482281	0.0	0.0	6.677127499749608e-05	5.094970245373767e-06	0.0020902329116673003	2.8516351275821557e-05	0.0	0.004029322351345794	1.0671618297556734e-05
k__Bacteria|p__Proteobacteria	0.0004525672667568293	0.00013013445491882213	0.0036546161625297014	0.0	0.00010850582314584216	0.000377042104688717	0.0009648387453932904	3.225355595454399e-05	0.00016500714171535237	6.906664399863992e-05	5.2557997750517696e-05	9.433483059641383e-05	0.0008434681300838724	1.588057805304113e-05	0.0	3.785052287793747e-05	0.0	5.516237043738244e-06	0.02790780640209295	1.5513336298104272e-05	0.00023080804285514916	0.0009636684479931918	5.9927215672601276e-05	0.0	0.0	8.016433689062579e-05	0.003717290589578158	0.0009698422307606776	0.0	0.00023551199773052075	0.002482470275684857	7.601672367920942e-05	0.0008350808172657598	0.00024841193796799036	8.00974900879356e-05	0.00019829712345235292	1.054135108496856e-05	0.0	0.0	0.0	3.725544461712047e-05	1.0702512950040669e-05	3.5409510994653166e-05	0.00011781906205315782	0.0009684179331950383	0.00024059229448496845	6.582645109347863e-05	0.0021871896198305193	0.0006219338927164035	0.002138707623746618	0.0005487918586994166	0.00014269708052343404	0.0	5.198396814422432e-05	0.011675489204782013	0.0019208195496745277	0.0033855268726195515	0.0009750412297707511	0.0034428396400827334	0.00011221266544354861	0.010674455229157293	1.6189438010641856e-05	0.0004152255896203373	0.0019372988999511464	0.0003513494521651234	0.00023651209168068719	0.00018036661888533428	0.0010537312895149233	0.0009528474705925772	1.758571570931984e-05	0.0001951399872645482	0.0	0.001880747836343061	2.9464627714428828e-05	1.5378385167034894e-05	6.0365927275521066e-05	4.275811201556395e-05	4.958404495620076e-05	0.0	5.846243788365975e-05	0.0004964403589645673	0.00042012733089874933	0.001053001053001053	0.00012023377628153523	0.0005796429399489915	0.0003285322430930007	0.00013553955586398335	0.00043576689659570396	0.007777234864349202	0.006439070126575297	0.0022658365354994566	0.000998587983869942	0.0012378187383251186	0.0008504488480031128	0.0005980918023448996	0.0008983498731277811	5.5795614464703074e-05	0.0013440334688770723	0.0008213796797809655	0.019178488674000602	0.0007326230959430996	0.00791388618758593	0.004801901659176408	0.00027084841885326096	0.0028698627616910114	0.00047652684808324085	7.298737318443909e-05	0.0015081429598064718	0.0015364423287257424	0.003284457478005865	0.0017071738013069975	7.239887972259797e-05	0.000939423565330901	0.005067447005923917	0.0001360536169558299	0.0018194328662352957	0.003951578841872418	0.0009975182710755901	0.0012332087774825605	0.0019495006359333625	0.0	0.0001382258184563366	0.0015765486006936813	2.7641107855602852e-05	0.0022055580061755625	0.0012731660283079676	0.0020142667957577984	0.003148691611640988	0.0014984526847277267	0.0021159132646659594	5.522024595097546e-06	0.00015005752205011922	0.001355295523789705
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.0	0.0	1.2332787950043988e-05	0.0	0.0	0.0	4.7451085839014286e-05	0.0	0.0	0.0	0.0	0.0032001277148475766	0.0	0.0	0.0	0.0	5.799699470118366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.735870005630423e-05	0.0	0.057486769741620834	0.0	4.000700122521441e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1342439440828086e-05	0.0	0.0	0.0	0.0	0.0	3.237887602128371e-05	0.0001758602497215546	0.05956211429501974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.126128389011631e-06	0.0	0.0016354977845953213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1885382677734435e-05	0.0004304527897994323	2.7576317458566584e-05	9.322762131750896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007137249304118193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001879595334180994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0.00432043867450415	0.0006506722745941106	0.003284632524028382	0.0	0.00036685302111213303	0.0001885210523443585	0.000601047087294181	0.0006074419704772451	5.156473178604762e-06	0.0006269126147568855	0.00016818559280165662	0.001132017967156966	4.217340650419362e-05	0.012259806256947753	0.051734476267943086	0.0028441964333993015	0.0014446524134658478	0.006415383681867577	0.0008702608620447346	0.00025338449286903644	7.514680465051369e-05	0.0010700474325119208	1.6343786092527622e-05	0.03766080157425919	0.00034729713374623104	0.0	0.01897710417569539	0.0005992018877948135	0.016937964143725153	0.0002569221793423863	0.0007694206117619732	0.1581147852527556	0.014375761624634265	0.002141074322486012	0.15972011648463558	0.002602649745312132	0.0898913713770694	0.040929023875263926	0.0004399113660062565	0.012913900052420059	0.029809677900070254	0.00010167387302538636	0.00011128703455462422	0.00016066235734521521	0.0007196985733034164	0.0033737601294823983	0.0	2.6415333572832358e-05	0.0	4.973738659875856e-06	2.1312305192210352e-05	0.00011627169524131662	0.04540188003627956	0.002947490993777519	0.0726461666567537	0.010590118450538897	0.0008154165333443432	0.07130369868178996	0.007061334363843158	0.000246867863975807	0.0010405283795076172	0.05094816141948993	0.010952185552103484	0.0004885362443355065	0.0009999945946238128	0.03123572192628348	0.017723393550469427	0.0025217500945656285	0.003730867560911781	0.017638472856447804	0.0	0.0018713404214455612	0.003756182825690803	0.037862046613041045	0.004362335259048898	0.0036987849985182907	0.002463936204896873	0.021668227645859732	0.008902047420810853	0.001870798012277112	3.8187719920351325e-05	0.0007433022008208642	0.0	0.00018819199765805514	0.0003201837192099191	0.10127658243030423	0.0005909524635669674	0.00017005537428125034	0.031562659965563775	0.015160080522846979	0.021085655917116593	0.007937820406813297	3.938514167398105e-05	0.0006336677691003586	0.0024303412920681634	0.004780692307288192	0.002064437735194014	0.00353358617453863	0.0015891911195762157	0.0053324489555469255	0.001648401965871974	0.0025038283983322713	0.00024407455947195	0.004825523870589731	0.0035426511014280985	0.002399452835054436	0.01709468547655541	0.0032895735700476736	0.00011458213976937741	0.0020047987203412423	0.00010096189147514502	0.000354373463905348	0.0005461764914714541	0.003033330954250232	0.0018278507669283234	0.00015217074881240656	0.00046531272594512173	0.00018904580137319652	0.002625199800992918	0.000620295656887888	0.01168136806191229	0.022849791066359027	0.0033441940014714453	0.0060091768478080605	0.0	0.006349848978004592	0.0	0.0	2.1716705575764156e-05	0.004214716718566426	0.005958264538110253	0.0006335762042116145	4.80222823390053e-05
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.0	0.005751942907411938	4.110929316681329e-06	0.0	3.6168607715280723e-05	0.00036711994403901396	0.0001265362289040381	0.004558502574908883	4.125178542883809e-05	0.00019657429445766746	0.0002943247874028991	0.0	0.02475051794214863	0.0	5.214117745206923e-06	0.0005353145378451156	0.0	0.0015886762685966142	0.0	0.00017064669927914698	0.0044980730212236045	1.8772761973893347e-05	0.006025409139445183	0.0	6.314493340840564e-05	7.014379477929756e-05	0.0	0.0010501476384032814	0.0	0.004035819233836651	0.0	0.0	0.00848689541695276	0.007121142221749056	5.7212492919954e-06	0.0024353365473992095	0.0	0.0	0.0023896419881821343	0.0015726017822820198	0.00017031060396397932	0.005361958987970376	0.0058021013015524545	0.008665056472818606	0.0030693027390880996	0.0013123216062816462	0.0363362010036002	0.07330255066460979	0.011344932042999223	0.05921235874582206	0.0074593068172736235	0.004291482569815868	8.388338112938487e-05	0.0005718236495864676	0.0	0.001058584996265073	0.0	4.189630284171196e-05	0.0	0.002384519140675408	0.0	8.094719005320929e-05	0.0010160814428356489	0.001611608070394142	0.011999935135485754	0.000258013190924386	2.8478939824000152e-05	0.0	0.0027914404772289587	0.0010551429425591907	1.5405788468253804e-05	0.0005663267064901041	0.0002868937377472466	0.0	0.0	0.002343295540604318	4.810287601750945e-05	0.00033606963803647184	0.0	0.0	0.0009710591636889337	0.0028762563423068224	8.258831788243553e-05	9.93235543195291e-05	0.0005851633489008866	0.00015122912777296857	0.002423447258848022	0.006594959983844739	0.00011052166224580017	0.0003791743650552905	1.2160124519675082e-05	0.0007568915291753062	0.0024081200909234126	0.003140546399488619	0.002098068068543219	0.0002889429416492863	0.009441857869971421	0.00028346887707225525	0.012695672876614487	0.0004101883811959173	0.0019353460117830215	0.006941417122162234	0.007725490404155635	0.003880318163979371	0.00729029240011984	0.0057968089519773065	0.00042749747150885756	0.005718797129467494	0.002166644097457318	0.014892028792322048	0.00016521036786841913	0.001954769752510145	0.0018515383060882294	0.0012966002902481384	0.0029281104518754696	0.0049223929181056725	0.007359099727255156	0.0021599488369660963	0.010527262911642974	0.05184420675131878	0.0	5.316377632936023e-06	0.0	0.0008568743435236884	0.059322075900933274	0.03293717804614295	0.02561791250737266	0.11741358930463847	0.020495140887127422	0.0351891774743638	9.939644271175584e-05	0.005785551127932374	0.018744697539658402
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Burkholderiales|f__Neisseriaceae|g__Alysiella	0.0	0.0	0.0001438825260838465	0.0	0.0	0.0	0.04295904971292093	0.0	0.0002011024539655857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006748741201592282	0.0	0.0	0.0	1.610288671082436e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.9418712395448534e-05	0.0	0.0	0.00016694975538231494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cardiobacteriales|f__Wohlfahrtiimonadaceae|g__Ignatzschineria|s__Ignatzschineria sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.00013180857177503966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.061030839824991995	0.0	0.00048752061488537555	0.014684764995454925	2.8053166360887154e-05	0.0005182554477084271	0.0	0.00028821540926588114	0.0	0.0	0.0003278917634664072	0.00015188767906133415	0.0	0.0	0.0	0.0	0.0	0.0	0.0004419694157164324	0.0	0.0	0.0	0.0	0.002645065300049595	5.846243788365975e-05	0.0	0.0	0.001894369541428365	0.0004495697721831317	2.2081635807580627e-05	0.02559422617619758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4662183296840789e-05	0.0	0.0	0.0	1.117780534969764e-05	7.428356157841957e-05	0.0	0.0	0.0	0.00010948105977665864	3.542617690820571e-05	0.0	5.331911490269261e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.00027918763556707306	8.446727295398143e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007084982500625929	0.0	0.0	0.0	0.0005760302957715954	0.0	0.0	0.0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae	0.0	0.00018739361508310386	0.0	0.0	0.00016017526273910034	0.0001984432129940616	0.0	8.600948254545064e-05	5.156473178604762e-06	0.0007809843590615437	7.358119685072478e-05	0.0	0.0008223814268317755	0.0	0.0	0.00021088148460565162	0.0	1.1032474087476488e-05	0.0	0.0	9.661732026494617e-05	0.0	5.447928697509207e-05	0.0	3.157246670420282e-05	0.0	0.0	3.0886695247155334e-05	0.0	0.00028903745176018456	0.0001887258104321821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010117003141329476	7.497576676110043e-05	1.5875703822869482e-05	1.0936013385680385e-05	5.063573161036818e-06	0.008183470340863464	0.015848591266118008	0.008395670857870444	0.0013107067693209366	0.0	0.0	0.0	0.0	0.0008622345534094547	0.0	0.0	0.0	0.0006340015597560497	0.0	0.0	0.0	0.025314038959361646	0.0001189182761174264	0.0	5.6957879648000305e-05	0.0	0.00010736309527803687	0.0	6.675841669576649e-05	4.4321220507921186e-05	0.0	9.821542571476276e-06	0.0	0.00015365872397405362	0.0	5.509338328466751e-06	0.0	0.0	0.010523444532336815	0.0	0.0	0.0	9.384695218221766e-05	0.00020859190037650837	0.0	7.439922624804702e-05	0.00031993112755363207	0.0015098033808565205	0.00024320249039350164	0.00014628995942043735	0.0001350347714536493	0.0001445207192685028	0.0002373380168035316	0.002868415384372915	7.43941526196041e-05	0.0	0.0006309148264984228	0.0	0.0001953661589181599	0.00025708952304304573	0.0017297457910403413	6.63302250252884e-05	0.0003679311232937194	0.00010091156782939217	5.213383798888507e-06	0.001993987671690436	0.00024478911678003354	0.006259664089576113	0.0	4.95360755996723e-05	0.002556105980086405	0.014107962791140294	0.0030937409420825667	0.0002183319439482355	0.00040088481004502797	0.0001045785284192151	0.00014290402142501772	0.03404849773774525	0.0	0.006448766068751396	0.0	0.017231466637182818	0.0021857327656706134	0.000793731122250574	0.005848050835197365	0.0005859215782179832	0.012411097236549215	0.0013288619694532846	0.0002816232543499749	0.00013894215004640667	0.0011365273486897921
