Taxonomy	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	CN/SD 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	OB-BPD/DS 	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 	VFGM-BPD/DS 
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides fragilis	0.00013156025196419457	0.0	0.0	0.0	0.0	4.96108032485154e-06	0.0	5.375592659090665e-06	7.219062450046666e-05	0.0	0.0	0.0	0.06941215543008968	0.0	0.0	1.0814435107982135e-05	0.0	0.0	0.0	1.5513336298104272e-05	2.68381445180406e-05	0.0012702902269001164	0.0	0.0	0.0	5.5112981612305224e-05	0.0	0.0007783447202283144	0.0	4.282036322373105e-05	0.00015243238534907015	0.0	0.0	0.0	0.0	0.0	0.0	1.0478500736114677e-05	1.086200903719152e-05	0.005132797483837148	2.1288825495497415e-05	0.004420137848366796	0.012125228264883376	0.010748311706394897	0.005736420981330172	0.009530735665620455	0.00025824223121287767	0.10471566534942203	0.12411334209044848	0.10823850071621836	0.1827849854809921	7.399107878992875e-05	5.2427113205865544e-06	0.0	0.0	0.0	0.0	0.00026280408146164776	6.147927928719167e-05	0.0	0.0	5.396479336880619e-05	0.03243156105281669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1379056007781976e-05	0.0	0.0	0.0	0.00034914486784321213	0.0	0.0	0.0	5.520408951895157e-06	0.0	0.0	0.0002975969049921881	5.81692959188422e-05	6.204671428177481e-05	0.0	0.0	0.11916255935903496	0.005869764597982268	0.01825604025252765	0.007759431360290834	0.002467406061883536	0.0	0.01055889530385096	0.0	0.0006776763637473672	0.0010395358975218805	0.020884292740904243	0.009628937666171032	0.08401970008357293	0.012395304248377006	0.17468485094935718	0.03521868072917194	0.10933740273538817	0.029992002132764595	0.0	0.0005601387010116791	0.001928003014894233	0.0	0.004744130469503286	0.03677239225649372	0.16515022442390706	0.005446127979985279	0.10423525177571479	0.08020579220616751	0.0	0.0	0.0003153097201387363	0.0	0.025257356403304867	0.008363475583445645	0.01172392303497702	0.009919907067742725	0.00815462294369944	0.013813320558007961	0.0	6.66922320222752e-05	0.1281554641353588
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Porphyromonas|s__Porphyromonas gulae	0.00016839712251416904	7.808067295129328e-05	0.004073930952831197	0.0	0.0	0.0	3.1634057226009524e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0895857395018414e-05	0.0	0.0005577802451075832	0.0	0.0	0.0005992018877948135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004796314743660695	0.00013098125920143347	0.0	0.047472916302638474	0.0005535094628829327	0.10009525236525536	0.09604576932221137	0.09020655823742683	0.07371618475085728	0.0008311370173117092	0.0	0.0	0.0	4.973738659875856e-06	0.0	7.927615584635224e-05	9.961151509114453e-05	3.638877770095702e-05	0.0	0.0	0.00011353901097199715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000653650344893556	0.0002850295500023268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.95202666507946e-06	0.0	0.00015262981165481242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004872968402144106	0.0	2.9737860757423315e-05	0.0002823338891226874	0.0	2.5474851226868835e-05	0.0	0.00013687848612394348	0.00012700656568724356	0.00120601786240281	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Alloprevotella	0.0	0.010707462950720685	0.0	1.2941633234114145e-05	0.0	9.92216064970308e-05	0.0009648387453932904	0.00012363863115908528	2.5782365893023807e-05	1.0625637538252296e-05	5.781379752556947e-05	0.0	6.326010975629043e-05	0.0	0.0	5.407217553991068e-06	0.0	4.412989634990595e-05	0.0	0.0	5.36762890360812e-05	0.0	3.2687572185055244e-05	0.0	5.262077784033803e-06	1.5030813166992335e-05	0.0	9.883742479089707e-05	0.0	0.00026227472474535266	0.0	0.0	0.002387712558996913	0.0016442504465500314	0.0	0.0005391203043860845	2.108270216993712e-05	1.5717751104172015e-05	0.00013034410844629823	5.460422855145902e-06	3.193323824324612e-05	5.351256475020334e-06	0.0	0.003572059744975285	5.291901274289827e-06	0.06779781498452554	0.0	0.0	0.00020373696485537356	0.0	9.590537336494658e-05	0.003350738853772488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006957185257500014	0.0	0.0	0.0	0.0	0.0067675309863189925	3.7626923676472957e-05	0.00036073323777066857	0.0	0.0010333697920511047	0.0	0.0	0.023706928391681398	0.00010625693990638763	0.0001276800534291916	0.0	0.0009932938942608467	5.344764001945494e-06	0.00014875213486860228	0.0	0.0	0.00038187719920351325	0.0	1.0323539735304442e-05	1.0455110981003063e-05	0.00035330617292129003	0.0	0.0008349236641221374	0.00022851190919043014	2.90846479594211e-05	0.00013788158729283293	4.4587123238808635e-05	0.0001272086603655977	0.0	0.0027292181984936493	0.0016138985142640147	6.829560438983131e-05	0.002393011909263932	2.4436972161401315e-05	0.0036843045056841853	0.0	0.0033639610488720656	0.0	0.0	0.010225909691398628	0.0	0.015063854597643154	0.0	0.00019231353178740244	2.0833116321704983e-05	0.0	0.0	0.0008725970240249966	0.008077950308862806	0.004056336687840507	0.01788217756771625	0.0	0.0	0.0	5.292741534259916e-06	5.21256854527637e-06	0.0	0.0	0.0	0.000823705014096965	0.0	0.0	7.233554791395408e-05	0.0	0.00015744611542429013	4.562616204131449e-05	0.0	0.00012782677804269415	1.0671618297556734e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella	0.0	0.018494708733063	0.0	0.0	3.10016637559549e-05	0.0005903685586573333	0.001175732460233354	0.0016556825389999247	0.00010312946357209523	0.000430338320299218	0.0015189261349899614	0.0	0.0002214103841470165	9.528346831824679e-05	5.214117745206923e-06	0.004731315359742184	5.27245406374397e-06	0.013658202920295891	0.0002270245727073221	0.00014479113878230652	0.016580605683245483	0.0006320163197877426	0.021481182854278802	0.0	0.0	0.0	0.0	0.00025327090102667373	0.00042507438801790313	0.009490062999459392	2.9034740066489553e-05	0.0	0.004490879061740309	0.004270319505068786	1.14424985839908e-05	0.0017041159046686579	1.054135108496856e-05	0.0	0.012724843587069865	0.0	0.0007610755114640325	5.351256475020334e-06	1.0117003141329475e-05	4.284329529205739e-05	0.0	0.001968482409422469	0.0	0.0	5.361499075141409e-06	0.0	5.860883927857847e-05	0.0024469906771240725	0.0	0.0	0.0	0.0009305303596201046	0.0	0.0	0.0	0.03424730549337104	0.0	5.396479336880619e-06	0.0	0.0	0.0002702688093577873	0.00011288077102941888	0.00031326833806400166	0.0	0.003200762277976474	0.0	0.0	0.004643878993218853	5.3128469953193816e-05	0.0	0.0	0.0017341484562786052	0.0005718897482081679	0.00019833617982480304	0.0	0.0	0.005859087313493903	0.0	1.5485309602956663e-05	5.227555490501532e-05	0.00247314321044903	0.0	0.008170324427480917	0.00026571152231445364	0.0001454232397971055	0.00217852907922676	4.0533748398916935e-06	0.0024360458460011957	0.0	0.006097662655290292	0.00360753785541368	3.677455620990917e-05	0.010483376006645877	1.4662183296840789e-05	0.007291232664722338	0.0008727412365870581	0.011844073384413444	0.0	0.0	0.005251142814501998	0.0	0.013258658773139583	0.0	0.0	0.0	0.0	0.0	0.0007392306666412636	0.006428497304619015	0.0	0.01864526089759895	5.954507562224604e-05	1.4317314644465285e-05	0.0	2.646370767129958e-05	4.170054836221096e-05	0.0	0.0	0.0	0.0010780032063685112	0.00012390775315593048	0.0	0.00018918527915957222	2.5474851226868835e-05	0.0016178945653944298	1.1406540510328622e-05	0.0	0.007819664204611767	5.869390063656203e-05
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella_9	0.0001789219426713046	0.005028395338063287	8.632951565030791e-05	0.0	0.00013434054294247125	0.0004663415505360447	6.326811445201905e-05	0.006004537000204272	0.0002011024539655857	0.0008872407344440666	0.00030483638695300263	0.0032872060200134974	0.0008171097510187513	0.001672754221586999	1.0428235490413845e-05	0.002649536601455623	0.0011493949858961854	0.0076013746462713	0.0	3.619778469557663e-05	0.010864080900902835	0.0004755766366719648	0.01545577371483362	0.0	2.6310388920169016e-05	0.0	0.0	0.0005806698706465203	0.0	0.005646935400129532	0.0011831656577094493	0.00028234783080849216	0.05279566500269082	0.026580077362574967	0.000114424985839908	0.006103833331267738	0.0	0.0	0.06629627215849844	0.00036038790843962956	0.006477125157005088	0.00022475277195085406	0.00015681354869060687	0.0007551130795225115	0.00032280597773167943	0.012264739012040551	0.0	7.39629340039306e-05	0.0004932579149130097	4.973738659875856e-06	0.0006606814609585209	0.0016383738874912797	3.669897924410588e-05	0.00012476152354613836	0.0	0.0019037455981218653	0.0	0.00011426264411375989	0.0	0.05950076585144165	0.00016471684772128304	0.0005936127270568681	0.0004933857006076948	0.0	0.00021080967129907406	0.0005805296795798685	0.0004841419770080026	0.0	0.0015567648815315346	7.034286283727937e-05	1.5405788468253804e-05	0.015123385353313996	0.0002443909617846916	0.0	9.227031100220936e-05	0.0012567088496449387	0.0007963698362898786	0.00033606963803647184	0.0	0.0	0.006077302855895911	0.0002132954141485958	0.0	7.841333235752297e-05	0.0025559493447274576	0.0	0.006587222414989591	0.0007227353406953139	0.002326771836753688	0.0008686539999448473	0.00024725586523339333	0.0012402844385645776	0.0	0.00025013201411856257	0.0009588455878862676	9.456314453976642e-05	0.0012213040055051674	9.2860494213325e-05	0.004309267305517529	0.0012262014374048167	0.03812082175890595	0.0	0.0	0.046088451355071225	0.0	0.04913832733470125	0.0	2.5304412077289795e-05	9.374902344767242e-05	0.0	0.0	0.0001752814982757635	0.0017750735972822257	0.0011062736421383198	0.005927205399553981	0.009064083733608563	0.002104645252736397	0.0012991871030540952	0.017391948681578083	0.001772273305393966	0.0	0.0	0.0	0.0	3.469417088366053e-05	5.8597599629237005e-05	0.0004896560166483046	3.566479171761637e-05	0.0016450404473641348	8.554905382746467e-05	8.835239352156074e-05	0.0016006135685346049	0.00016007427446335099
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellaceae NK3B31 group	0.0	0.006553571149711882	0.0	0.0	1.550083187797745e-05	0.0005854074783324817	0.00011071920029103333	0.0011611280143635837	1.0312946357209523e-05	1.5938456307378444e-05	0.00047302197975465925	0.0	4.217340650419362e-05	5.293526017680377e-06	0.0	0.001049000205474267	0.0	0.005030808183889278	0.0	4.654000889431281e-05	0.005104615087331323	0.0001564396831157779	0.008487872910719344	0.0	2.1048311136135213e-05	4.0082168445312894e-05	0.0	0.00038299502106472615	0.0	0.017636637102774223	0.0010670266974434912	0.0	0.011251940789677164	0.004725741391343435	5.7212492919954e-06	0.001307521657763952	0.0	0.0	0.13478123913799095	0.0	0.007488344368041215	3.7458795325142346e-05	3.5409510994653166e-05	0.00014995153352220087	0.0001375894331315355	0.008469942367209457	0.0	1.0566133429132943e-05	5.361499075141409e-06	0.0	0.0	0.00462972750142697	0.0	5.198396814422432e-05	0.0	0.0009347988475082702	0.0	0.0	0.0	0.0163830491547581	0.0	2.1585917347522476e-05	0.0	0.0007693042008501653	0.0001567559094275166	0.0	0.0002752964182986681	0.0	0.00711951525562482	0.00020516668327539818	0.0	0.0008618015098762453	0.0	0.0	0.0	0.0020908562083612296	0.00020844579607587428	0.00020935485648173655	0.0	0.0	0.0035569133411527238	0.002113563649290631	7.226477814713109e-05	8.886844333852604e-05	0.000844622569639959	0.0	0.0018053868841082581	9.034191758691424e-05	0.0006689469030666852	0.002550809364917409	7.296074711805048e-05	0.0030530078487743446	0.0	0.00474139128984742	0.0025822376228224237	8.405612847979238e-05	0.016211725758355392	4.887394432280263e-06	0.00605321111838581	0.0	0.013712262279068348	0.0	0.0	0.005035569583169811	0.0	0.0070918407391211725	0.0	0.0	1.0416558160852491e-05	0.0	0.0	0.00011812448796844933	0.0017423030077939386	0.0	0.002892618203973949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007905356846702416	0.0	0.0	5.564272916458007e-06	0.0	0.0005374884630001629	0.0	0.0	0.0012893831524306539	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__human gut	0.00012103543180705899	0.000989021857383048	0.0	0.0	5.1669439593258175e-06	0.0002133264539686162	4.2178742968012696e-05	0.0022093685828862633	0.0	4.781536892213533e-05	0.0008146489651330243	0.0	2.108670325209681e-05	1.0587052035360753e-05	0.0	0.0006921238469108567	0.0	0.004026853041928918	0.0	1.034222419873618e-05	0.032565404558190465	0.0011201081311089697	0.0424230207675042	0.0	4.2096622272270426e-05	0.0	0.0004211708549768356	0.00032739896961984656	0.0	0.003008130516467106	7.258685016622389e-05	0.0	0.0003525896784010986	0.0008280397932266345	0.0	0.00011154213194194852	0.0	0.0	0.0	0.0	0.0	5.351256475020334e-06	1.5175504711994213e-05	5.890953102657891e-05	5.8210914017188094e-05	0.0010225172515611158	0.0	0.0	0.0	0.0	0.0	0.0010200198718897321	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0217019294967823	0.0	0.0	0.0	0.0	0.0001567559094275166	0.0	0.00018985959882666768	0.0	0.0002616975447402149	0.0	0.0	0.0014330527964227851	0.0	0.0	0.0	0.0006750008231717356	0.0007322326682665327	2.2037353313867003e-05	0.0	0.0	0.014244019530291046	0.0	6.710300827947887e-05	1.5682666471504595e-05	0.005161582370021971	0.0	0.01839542852185982	0.00018599806562011754	9.888780306203174e-05	0.00010341119046962468	0.0	6.360433018279885e-05	0.0	0.001006086545676885	0.0006360658850334647	0.0	0.001326695721716273	0.0	0.0038509612523064105	0.0	0.002655758722793736	0.0	0.0	0.005483298602090508	0.0	0.01551795665287542	0.0	0.0	0.0	1.0663822980538523e-05	0.0	6.858841236877703e-05	0.0007591853231453212	0.0	0.002685580091215077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013004985244343666	0.0
k__Bacteria|p__Bacteroidota|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__dgA-11 gut group	0.03784199087498093	0.009270778568416889	0.02846407458870152	0.003727190371424874	0.0003203505254782007	0.0010269436272442687	0.0024990905208547524	0.012207970928794899	0.00028876249800186666	0.008771463787827269	0.004115291223865536	0.005667346361215323	0.0025936645000079073	0.10946482451961251	0.007435331904665071	0.010598146405822491	0.011694303113384125	0.02596492776487591	0.0027080788315801993	0.00024821338076966835	0.018942362400833055	0.002496777342527815	0.050671184815533135	0.18954959858484147	2.1048311136135213e-05	2.0041084222656447e-05	0.034346788419632665	0.0008957141621675047	0.047238266696671916	0.013317132962580355	0.0012049417127593166	0.0	0.0009216817909081349	0.003046003525083691	0.0	0.0041952235180388415	0.0	0.0	0.0005593934654153632	0.0	0.00015434398484235625	2.6756282375101674e-05	5.058501570664738e-05	0.017806744605761354	0.0	0.01311774805612362	0.0	0.0	0.000745248371444656	1.9894954639503423e-05	0.0017316247968670912	0.0004545166268524195	0.0003669897924410588	0.0	0.00105870457384167	0.0004225803009283961	0.0015069723274465077	0.008261189169424839	0.0003293532818956697	0.011260540977260104	0.00022899659317349104	0.003626434114383776	0.00031264044394943043	0.0003818444208599361	0.0332592796795693	0.03420287362191392	0.03941485271641621	0.0	0.10837633448972334	0.0179315681182698	0.0020386993406322535	0.010326844378345636	0.040547648268277524	0.008269738845183025	0.0004100902711209305	0.00598720242341759	5.344764001945494e-05	0.008451324995867997	0.0006963334786115411	0.0005421062421939359	0.007833937972232072	8.402546617974987e-05	7.74265480147833e-05	0.00010977866530053216	0.011631501661643095	0.0012098330221837485	0.03643845419847328	0.0007493064929267592	0.007271161989855275	0.004750020682238094	0.020023671709064966	0.011194362112172597	2.8132244052843606e-05	0.0019176787749089798	0.0031138747804623345	4.728157226988321e-05	0.004600038436978853	0.024109516734438535	0.0034640795190762456	0.00938633199949381	0.022760157513965627	5.58890267484882e-06	1.0611937368345652e-05	0.007196829415243791	0.0	0.004793299471896128	0.00010426767597777013	0.0007135844205795722	0.002442682888719909	4.798720341242335e-05	0.03036199427270725	0.08408939356412064	0.05761615808532369	0.0	0.06263198679688378	1.3232239027165787e-05	7.158657322232642e-06	1.6089004372186937e-05	2.646370767129958e-05	0.0001042513709055274	0.004998127652492302	0.004072345266828994	0.003984368281753122	0.01629719719166344	0.0004411116012351125	0.0009428886485795409	0.02765443639479629	0.00017832395858808186	0.02127694228785493	0.001226203104860327	0.0013252859028234111	0.004090456897366213	0.0012005570584751324
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Campylobacteraceae|g__Campylobacter	0.355849431922832	0.007443690821356625	0.030823748016476606	0.04750226478581597	0.0030639977678802097	0.0002381318555928739	0.0003321576008731	6.450711190908798e-05	0.0	0.009318684121047263	0.07668211871800532	7.256525430493371e-06	0.00013179189532560505	5.293526017680377e-05	0.062439059998852894	0.0004433918394272675	0.0	0.00034200669671177107	0.0001999978378612123	5.6882233093048994e-05	0.00017176412491545984	0.00028159142960840016	0.0	0.16797157122371437	0.2905193144565063	0.017821534144997243	0.02981767574727307	0.0015072707280611804	5.000875153151802e-06	3.746781782076467e-05	0.0030704237620312706	0.0007927458326546126	0.0007979661142761706	0.0006210298449199758	0.0011099223626471076	0.000638268866112261	0.0017604056311897496	0.0012888555905421052	0.0003801703163017032	0.0	0.005955548932365402	0.0002782653367010574	0.0002681005832452311	0.000524830367327703	0.0026141992294991746	0.00015857219409236558	0.0	0.005092876312842078	0.0034528054043910677	0.007102498806302721	0.00032501265418120786	0.00118385726063886	0.0009227171924232336	0.0	0.0004520311663593648	0.0	0.23400906247742123	0.0011197739123148468	0.00011856718148244107	0.0006340015597560497	2.4104904544578005e-05	0.009519389550257412	0.1600914473298552	0.0	0.0003351333236036562	0.0008546686949370287	0.0007119734956000038	0.00412486265468235	0.00016775483637193261	1.758571570931984e-05	0.004729577059753918	0.0007436115885217888	0.00051534615854598	0.0007169726077177681	0.09436689751331512	0.0013170747769204597	0.000443615412161476	0.00042421905129193986	0.000691323885240235	0.013722728601419043	0.0019257521616977168	0.0	0.4722245163421634	0.5345332315702531	0.0015788369602420147	0.09543079442225258	0.001718641568355309	0.0	0.001029596537763507	0.00013098750792819126	0.00022698899103393486	0.0002416964546946356	6.189093691625594e-05	0.0001222867624579639	0.000180376892770684	0.0008615753169178719	0.00014258879252090787	0.00041542852674382236	3.571215999047676e-05	4.36370618293529e-06	0.0001831557739857749	4.471122139879056e-05	5.305968684172826e-06	0.0001989906750758652	4.204927123356793e-05	0.0001737921445950643	0.0003962171687155265	0.0003441400042511412	0.00039582921011239465	2.6659557451346307e-05	0.014694544386518835	0.00030102692095185474	0.0007100294389128903	0.0	0.000449568473419264	0.0007211570269805354	0.0015319526669577855	0.00020111255465233674	0.006271898718098	0.0012614415879568816	5.200965299159524e-06	0.0007496092462439792	0.0	0.0	0.014234522682553293	0.005188551094443349	0.0038003984019408183	0.01882591505665607	0.0009066724577881535	0.004026508800146004	0.02626274897428393	0.0008003067842673024	6.40297097853404e-05
k__Bacteria|p__Campylobacterota|c__Campylobacteria|o__Campylobacterales|f__Helicobacteraceae|g__Helicobacter	0.003025885795176475	0.00348239801362768	0.0031941920790613926	0.017678270997799922	0.0028934886172224577	0.006776835723747203	0.0002056213719690619	0.0016395557610226527	0.01438140369512868	0.005982233934036042	0.012424710668222384	0.0003773393223856553	0.00234589573679577	0.001810385898046689	0.00503162362412468	0.007478181877169646	0.0015237392244220073	0.001566611320421661	5.405346969221954e-06	0.0013703447063325438	0.020745885712445386	0.009348835462998886	0.0007300224454662338	0.006541968033327402	0.006398686585385105	0.014304323863921038	0.02905468506796721	0.022998233281031864	0.019728452479183856	0.04801233226460844	0.0023518139453856538	0.04944344898734865	0.003773328137274915	0.0061807255994416645	0.024670026947084166	0.003687087139192187	0.0007747893047451892	0.004301424552175075	5.43100451859576e-06	0.0	0.0008302641943243992	0.0010434950126289653	0.0007688922387410401	0.013474216369352048	0.0004339359044917658	0.001820846228715784	1.5190719483110451e-05	0.00034868240316138715	0.0018818861753746347	0.00018402833041540666	0.001033646801822202	0.007536519882459887	0.018784634661661626	0.005104825671762828	0.014994349610420508	0.0009561412869490983	0.004448664884448252	0.010386474349940774	0.0011900631919163531	0.014772797405643174	0.012647039917721925	0.00985397126914401	0.011582351446939055	0.0006233048634625428	0.0034053869979081192	0.006493331971597048	0.005116716188378694	0.007520219032008214	0.0015500546880766572	0.007550133944534652	0.014086025922806729	0.010863623604497127	0.00300707139935077	0.0024062779300116875	0.011892617862506984	0.010750622866613251	0.0035168547132801353	0.003410280425320919	0.007108612993883287	0.0012436554967978528	0.004424320122200703	0.011317583944672463	0.007262610203786674	0.004072265727100693	0.0119682466077087	0.015946850783784064	0.0019029753643303262	0.022829933997257856	0.01375703848480618	0.01134765463420015	0.008621528284449632	0.006837465494650876	1.1252897621137443e-05	0.005297240210110892	0.04295818104143922	0.0003309710058891825	0.00199624309529271	0.003362527369408821	0.00661270162490328	0.008609592298931329	0.01614212888061296	0.0009109911360003577	0.00010611937368345652	0.008191782790623117	0.001329808202761586	0.0062004552232948745	0.0039882386061497075	0.0010476026599997976	0.0007291590712596743	0.0006664889362836577	0.009912622072105148	0.015325699697067846	0.03634804550742527	0.0	0.07258164695861012	2.6464478054331573e-05	8.59038878667917e-05	6.837826858179449e-05	0.0003969556150694937	0.0002554158587185421	0.010349920945327452	0.012461589171602037	0.009249085124069597	0.004212504837193875	0.001174645499918221	0.0016140975170598922	0.006259807031015257	0.00014265916687046547	0.0022856832618491775	0.0013345652397084489	0.004334789307151574	0.0022230744007425067	0.0022783905065283626
