	#SampleID	Taxonomy	GROUP	Subgroup	Value	Total	RelativeAbundance
81443	32C	g_Coprococcus	CN/SD 	MAMLI	1035	184938	0.0055964701683807
81467	32C	g_Blautia	CN/SD 	MAMLI	891	184938	0.004817830840606
81472	32C	g_Lachnoclostridium	CN/SD 	MAMLI	2801	184938	0.0151456163687289
81478	32C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	22710	184938	0.1227979106511371
81484	32C	g_Marvinbryantia	CN/SD 	MAMLI	2747	184938	0.0148536266208134
81507	32C	g_Colidextribacter	CN/SD 	MAMLI	3718	184938	0.0201040348657387
81517	32C	g_UCG-005	CN/SD 	MAMLI	6256	184938	0.0338275530177681
81568	32C	g_Romboutsia	CN/SD 	MAMLI	965	184938	0.0052179649396013
81603	32C	g_Fusobacterium	CN/SD 	MAMLI	20	184938	0.0001081443510798
81630	32C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	695	184938	0.0037580162000237
81780	32C	g_Escherichia-Shigella	CN/SD 	MAMLI	90	184938	0.0004866495798591
81781	32C	g_Klebsiella	CN/SD 	MAMLI	336	184938	0.0018168250981409
81931	32D1	g_Corynebacterium	CN/SD 	MAM-D	2055	189665	0.0108348931009938
82019	32D1	g_Bacteroides	CN/SD 	MAM-D	1	189665	5.27245406374397e-06
82040	32D1	g_Prevotella	CN/SD 	MAM-D	1	189665	5.27245406374397e-06
82050	32D1	g_dgA-11 gut group	CN/SD 	MAM-D	2218	189665	0.0116943031133841
82093	32D1	g_Campylobacter	CN/SD 	MAM-D	0	189665	0.0
82095	32D1	g_Helicobacter	CN/SD 	MAM-D	3612	189665	0.0190441040782432
82177	32D1	g_Allobaculum	CN/SD 	MAM-D	6224	189665	0.0328157540927424
82193	32D1	g_Aerococcus	CN/SD 	MAM-D	179	189665	0.0009437692774101
82207	32D1	g_Lactobacillus	CN/SD 	MAM-D	535	189665	0.002820762924103
82233	32D1	g_Jeotgalicoccus	CN/SD 	MAM-D	843	189665	0.0044446787757361
82270	32D1	g_Coprococcus	CN/SD 	MAM-D	1	189665	5.27245406374397e-06
82294	32D1	g_Blautia	CN/SD 	MAM-D	13254	189665	0.0698811061608625
82299	32D1	g_Lachnoclostridium	CN/SD 	MAM-D	1478	189665	0.0077926871062135
82305	32D1	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-D	33	189665	0.0001739909841035
82311	32D1	g_Marvinbryantia	CN/SD 	MAM-D	3538	189665	0.0186539424775261
82334	32D1	g_Colidextribacter	CN/SD 	MAM-D	17	189665	8.963171908364748e-05
82344	32D1	g_UCG-005	CN/SD 	MAM-D	186	189665	0.0009806764558563
82395	32D1	g_Romboutsia	CN/SD 	MAM-D	4682	189665	0.0246856299264492
82430	32D1	g_Fusobacterium	CN/SD 	MAM-D	435	189665	0.0022935175177286
82457	32D1	g_Candidatus Saccharimonas	CN/SD 	MAM-D	10	189665	5.2724540637439695e-05
82607	32D1	g_Escherichia-Shigella	CN/SD 	MAM-D	137	189665	0.0007223262067329
82608	32D1	g_Klebsiella	CN/SD 	MAM-D	24	189665	0.0001265388975298
82758	32F	g_Corynebacterium	CN/SD 	Fecal	19	181283	0.000104808503831
82846	32F	g_Bacteroides	CN/SD 	Fecal	47	181283	0.0002592631410556
82867	32F	g_Prevotella	CN/SD 	Fecal	3206	181283	0.0176850559622248
82877	32F	g_dgA-11 gut group	CN/SD 	Fecal	4707	181283	0.0259649277648759
82920	32F	g_Campylobacter	CN/SD 	Fecal	67	181283	0.0003695878819304
82922	32F	g_Helicobacter	CN/SD 	Fecal	574	181283	0.0031663200631057
83004	32F	g_Allobaculum	CN/SD 	Fecal	1998	181283	0.011021441613389
83020	32F	g_Aerococcus	CN/SD 	Fecal	17	181283	9.377602974355014e-05
83034	32F	g_Lactobacillus	CN/SD 	Fecal	968	181283	0.0053397174583386
83060	32F	g_Jeotgalicoccus	CN/SD 	Fecal	9	181283	4.964613339364419e-05
83097	32F	g_Coprococcus	CN/SD 	Fecal	2260	181283	0.0124666957188484
83121	32F	g_Blautia	CN/SD 	Fecal	2241	181283	0.0123618872150174
83126	32F	g_Lachnoclostridium	CN/SD 	Fecal	981	181283	0.0054114285399072
83132	32F	g_Lachnospiraceae NK4A136 group	CN/SD 	Fecal	16037	181283	0.0884638934704302
83138	32F	g_Marvinbryantia	CN/SD 	Fecal	924	181283	0.0050970030284141
83161	32F	g_Colidextribacter	CN/SD 	Fecal	5211	181283	0.0287451112349199
83171	32F	g_UCG-005	CN/SD 	Fecal	12163	181283	0.0670939911629882
83222	32F	g_Romboutsia	CN/SD 	Fecal	1960	181283	0.0108118246057269
83257	32F	g_Fusobacterium	CN/SD 	Fecal	48	181283	0.0002647793780994
83284	32F	g_Candidatus Saccharimonas	CN/SD 	Fecal	2572	181283	0.0141877616764947
83434	32F	g_Escherichia-Shigella	CN/SD 	Fecal	159	181283	0.0008770816899543
83435	32F	g_Klebsiella	CN/SD 	Fecal	589	181283	0.0032490636187618
83585	33A	g_Corynebacterium	CN/SD 	MAM-J	16855	185002	0.091107123166236
83673	33A	g_Bacteroides	CN/SD 	MAM-J	0	185002	0.0
83694	33A	g_Prevotella	CN/SD 	MAM-J	42	185002	0.0002270245727073
83704	33A	g_dgA-11 gut group	CN/SD 	MAM-J	501	185002	0.0027080788315801
83747	33A	g_Campylobacter	CN/SD 	MAM-J	37	185002	0.0001999978378612
83749	33A	g_Helicobacter	CN/SD 	MAM-J	254	185002	0.0013729581301823
83831	33A	g_Allobaculum	CN/SD 	MAM-J	23	185002	0.0001243229802921
83847	33A	g_Aerococcus	CN/SD 	MAM-J	1136	185002	0.0061404741570361
83861	33A	g_Lactobacillus	CN/SD 	MAM-J	111	185002	0.0005999935135836
83887	33A	g_Jeotgalicoccus	CN/SD 	MAM-J	1993	185002	0.0107728565096593
83924	33A	g_Coprococcus	CN/SD 	MAM-J	0	185002	0.0
83948	33A	g_Blautia	CN/SD 	MAM-J	5194	185002	0.0280753721581388
83953	33A	g_Lachnoclostridium	CN/SD 	MAM-J	168	185002	0.0009080982908292
83959	33A	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-J	794	185002	0.0042918454935622
83965	33A	g_Marvinbryantia	CN/SD 	MAM-J	776	185002	0.0041945492481162
83988	33A	g_Colidextribacter	CN/SD 	MAM-J	0	185002	0.0
83998	33A	g_UCG-005	CN/SD 	MAM-J	240	185002	0.0012972832726132
84049	33A	g_Romboutsia	CN/SD 	MAM-J	87	185002	0.0004702651863223
84084	33A	g_Fusobacterium	CN/SD 	MAM-J	52	185002	0.0002810780423995
84111	33A	g_Candidatus Saccharimonas	CN/SD 	MAM-J	0	185002	0.0
84261	33A	g_Escherichia-Shigella	CN/SD 	MAM-J	0	185002	0.0
84262	33A	g_Klebsiella	CN/SD 	MAM-J	5	185002	2.702673484610977e-05
84412	33B	g_Corynebacterium	CN/SD 	MAM-I	6580	193382	0.034025917613842
84500	33B	g_Bacteroides	CN/SD 	MAM-I	3	193382	1.5513336298104272e-05
84521	33B	g_Prevotella	CN/SD 	MAM-I	30	193382	0.000155133362981
84531	33B	g_dgA-11 gut group	CN/SD 	MAM-I	48	193382	0.0002482133807696
84574	33B	g_Campylobacter	CN/SD 	MAM-I	11	193382	5.6882233093048994e-05
84576	33B	g_Helicobacter	CN/SD 	MAM-I	9998	193382	0.0517007787694821
84658	33B	g_Allobaculum	CN/SD 	MAM-I	31	193382	0.0001603044750804
84674	33B	g_Aerococcus	CN/SD 	MAM-I	66	193382	0.0003412933985582
84688	33B	g_Lactobacillus	CN/SD 	MAM-I	66	193382	0.0003412933985582
84714	33B	g_Jeotgalicoccus	CN/SD 	MAM-I	77	193382	0.0003981756316513
84751	33B	g_Coprococcus	CN/SD 	MAM-I	12	193382	6.205334519241709e-05
84775	33B	g_Blautia	CN/SD 	MAM-I	1123	193382	0.0058071588875903
84780	33B	g_Lachnoclostridium	CN/SD 	MAM-I	57	193382	0.0002947533896639
84786	33B	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-I	52	193382	0.0002688978291671
84792	33B	g_Marvinbryantia	CN/SD 	MAM-I	12	193382	6.205334519241709e-05
84815	33B	g_Colidextribacter	CN/SD 	MAM-I	86	193382	0.0004447156405456
84825	33B	g_UCG-005	CN/SD 	MAM-I	58	193382	0.0002999245017633
84876	33B	g_Romboutsia	CN/SD 	MAM-I	8357	193382	0.0432149838144191
84911	33B	g_Fusobacterium	CN/SD 	MAM-I	638	193382	0.0032991695193968
84938	33B	g_Candidatus Saccharimonas	CN/SD 	MAM-I	26	193382	0.0001344489145835
85088	33B	g_Escherichia-Shigella	CN/SD 	MAM-I	330	193382	0.0017064669927914
85089	33B	g_Klebsiella	CN/SD 	MAM-I	388	193382	0.0020063914945548
85239	33C	g_Corynebacterium	CN/SD 	MAMLI	32	186302	0.0001717641249154
85327	33C	g_Bacteroides	CN/SD 	MAMLI	32	186302	0.0001717641249154
85348	33C	g_Prevotella	CN/SD 	MAMLI	9156	186302	0.0491460102414359
85358	33C	g_dgA-11 gut group	CN/SD 	MAMLI	3529	186302	0.018942362400833
85401	33C	g_Campylobacter	CN/SD 	MAMLI	32	186302	0.0001717641249154
85403	33C	g_Helicobacter	CN/SD 	MAMLI	8151	186302	0.0437515431933097
85485	33C	g_Allobaculum	CN/SD 	MAMLI	5493	186302	0.0294843855675194
85501	33C	g_Aerococcus	CN/SD 	MAMLI	17	186302	9.124969136133805e-05
85515	33C	g_Lactobacillus	CN/SD 	MAMLI	153	186302	0.000821247222252
85541	33C	g_Jeotgalicoccus	CN/SD 	MAMLI	0	186302	0.0
85578	33C	g_Coprococcus	CN/SD 	MAMLI	467	186302	0.0025066826979849
85602	33C	g_Blautia	CN/SD 	MAMLI	691	186302	0.0037090315723932
85607	33C	g_Lachnoclostridium	CN/SD 	MAMLI	994	186302	0.0053354231301864
85613	33C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	754	186302	0.0040471921933205
85619	33C	g_Marvinbryantia	CN/SD 	MAMLI	3310	186302	0.0177668516709428
85642	33C	g_Colidextribacter	CN/SD 	MAMLI	2696	186302	0.0144711275241274
85652	33C	g_UCG-005	CN/SD 	MAMLI	2587	186302	0.0138860559736342
85703	33C	g_Romboutsia	CN/SD 	MAMLI	498	186302	0.0026730791939968
85738	33C	g_Fusobacterium	CN/SD 	MAMLI	105	186302	0.0005636010348788
85765	33C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	2090	186302	0.0112183444085409
85915	33C	g_Escherichia-Shigella	CN/SD 	MAMLI	346	186302	0.0018571996006484
85916	33C	g_Klebsiella	CN/SD 	MAMLI	52	186302	0.0002791167029876
86066	33D	g_Corynebacterium	CN/SD 	MAM-D	1334	159806	0.0083476214910579
86154	33D	g_Bacteroides	CN/SD 	MAM-D	224	159806	0.0014016995607173
86175	33D	g_Prevotella	CN/SD 	MAM-D	280	159806	0.0017521244508967
86185	33D	g_dgA-11 gut group	CN/SD 	MAM-D	399	159806	0.0024967773425278
86228	33D	g_Campylobacter	CN/SD 	MAM-D	46	159806	0.000287849016933
86230	33D	g_Helicobacter	CN/SD 	MAM-D	72813	159806	0.4556337058683654
86312	33D	g_Allobaculum	CN/SD 	MAM-D	38	159806	0.0002377883183359
86328	33D	g_Aerococcus	CN/SD 	MAM-D	376	159806	0.0023528528340612
86342	33D	g_Lactobacillus	CN/SD 	MAM-D	95	159806	0.0005944707958399
86368	33D	g_Jeotgalicoccus	CN/SD 	MAM-D	0	159806	0.0
86405	33D	g_Coprococcus	CN/SD 	MAM-D	42	159806	0.0002628186676345
86429	33D	g_Blautia	CN/SD 	MAM-D	1	159806	6.257587324631115e-06
86434	33D	g_Lachnoclostridium	CN/SD 	MAM-D	288	159806	0.0018021851494937
86440	33D	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-D	1043	159806	0.0065266635795902
86446	33D	g_Marvinbryantia	CN/SD 	MAM-D	125	159806	0.0007821984155788
86469	33D	g_Colidextribacter	CN/SD 	MAM-D	372	159806	0.0023278224847627
86479	33D	g_UCG-005	CN/SD 	MAM-D	977	159806	0.0061136628161645
86530	33D	g_Romboutsia	CN/SD 	MAM-D	626	159806	0.003917249665219
86565	33D	g_Fusobacterium	CN/SD 	MAM-D	281	159806	0.0017583820382213
86592	33D	g_Candidatus Saccharimonas	CN/SD 	MAM-D	34	159806	0.0002127579690374
86742	33D	g_Escherichia-Shigella	CN/SD 	MAM-D	159	159806	0.0009949563846163
86743	33D	g_Klebsiella	CN/SD 	MAM-D	2	159806	1.251517464926223e-05
86893	33F	g_Corynebacterium	CN/SD 	Fecal	6	183556	3.2687572185055244e-05
86981	33F	g_Bacteroides	CN/SD 	Fecal	51	183556	0.0002778443635729
87002	33F	g_Prevotella	CN/SD 	Fecal	11730	183556	0.0639042036217829
87012	33F	g_dgA-11 gut group	CN/SD 	Fecal	9301	183556	0.0506711848155331
87055	33F	g_Campylobacter	CN/SD 	Fecal	1	183556	5.447928697509207e-06
87057	33F	g_Helicobacter	CN/SD 	Fecal	265	183556	0.0014437011048399
87139	33F	g_Allobaculum	CN/SD 	Fecal	7661	183556	0.041736581751618
87155	33F	g_Aerococcus	CN/SD 	Fecal	5	183556	2.7239643487546035e-05
87169	33F	g_Lactobacillus	CN/SD 	Fecal	121	183556	0.0006591993723986
87195	33F	g_Jeotgalicoccus	CN/SD 	Fecal	1	183556	5.447928697509207e-06
87232	33F	g_Coprococcus	CN/SD 	Fecal	343	183556	0.0018686395432456
87256	33F	g_Blautia	CN/SD 	Fecal	1093	183556	0.0059545860663775
87261	33F	g_Lachnoclostridium	CN/SD 	Fecal	535	183556	0.0029146418531674
87267	33F	g_Lachnospiraceae NK4A136 group	CN/SD 	Fecal	205	183556	0.0011168253829893
87273	33F	g_Marvinbryantia	CN/SD 	Fecal	1609	183556	0.0087657172742923
87296	33F	g_Colidextribacter	CN/SD 	Fecal	1451	183556	0.0079049445400858
87306	33F	g_UCG-005	CN/SD 	Fecal	1747	183556	0.0095175314345485
87357	33F	g_Romboutsia	CN/SD 	Fecal	590	183556	0.0032142779315304
87392	33F	g_Fusobacterium	CN/SD 	Fecal	55	183556	0.000299636078363
87419	33F	g_Candidatus Saccharimonas	CN/SD 	Fecal	3116	183556	0.0169757458214386
87569	33F	g_Escherichia-Shigella	CN/SD 	Fecal	166	183556	0.0009043561637865
87570	33F	g_Klebsiella	CN/SD 	Fecal	13	183556	7.082307306761969e-05
87720	34A	g_Corynebacterium	CN/SD 	MAM-J	1344	191074	0.0070339240294336
87808	34A	g_Bacteroides	CN/SD 	MAM-J	0	191074	0.0
87829	34A	g_Prevotella	CN/SD 	MAM-J	0	191074	0.0
87839	34A	g_dgA-11 gut group	CN/SD 	MAM-J	36218	191074	0.1895495985848414
87882	34A	g_Campylobacter	CN/SD 	MAM-J	32866	191074	0.1720066571066707
87884	34A	g_Helicobacter	CN/SD 	MAM-J	18642	191074	0.0975642944618315
87966	34A	g_Allobaculum	CN/SD 	MAM-J	11120	191074	0.0581973476244805
87982	34A	g_Aerococcus	CN/SD 	MAM-J	1066	191074	0.0055789903388216
87996	34A	g_Lactobacillus	CN/SD 	MAM-J	2628	191074	0.0137538335932675
88022	34A	g_Jeotgalicoccus	CN/SD 	MAM-J	562	191074	0.002941268827784
88059	34A	g_Coprococcus	CN/SD 	MAM-J	0	191074	0.0
88083	34A	g_Blautia	CN/SD 	MAM-J	885	191074	0.0046317133675958
88088	34A	g_Lachnoclostridium	CN/SD 	MAM-J	147	191074	0.0007693354407193
88094	34A	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-J	55	191074	0.0002878465934664
88100	34A	g_Marvinbryantia	CN/SD 	MAM-J	167	191074	0.0008740069292525
88123	34A	g_Colidextribacter	CN/SD 	MAM-J	0	191074	0.0
88133	34A	g_UCG-005	CN/SD 	MAM-J	22	191074	0.0001151386373865
88184	34A	g_Romboutsia	CN/SD 	MAM-J	312	191074	0.0016328752211185
88219	34A	g_Fusobacterium	CN/SD 	MAM-J	203	191074	0.0010624156086123
88246	34A	g_Candidatus Saccharimonas	CN/SD 	MAM-J	0	191074	0.0
88396	34A	g_Escherichia-Shigella	CN/SD 	MAM-J	192	191074	0.001004846289919
88397	34A	g_Klebsiella	CN/SD 	MAM-J	2	191074	1.0467148853323844e-05
88547	34B	g_Corynebacterium	CN/SD 	MAM-I	3590	190039	0.0188908592446813
88635	34B	g_Bacteroides	CN/SD 	MAM-I	0	190039	0.0
88656	34B	g_Prevotella	CN/SD 	MAM-I	8	190039	4.2096622272270426e-05
88666	34B	g_dgA-11 gut group	CN/SD 	MAM-I	4	190039	2.1048311136135213e-05
88709	34B	g_Campylobacter	CN/SD 	MAM-I	56162	190039	0.2955288125069065
88711	34B	g_Helicobacter	CN/SD 	MAM-I	75581	190039	0.3977131009950589
88793	34B	g_Allobaculum	CN/SD 	MAM-I	11	190039	5.788285562437184e-05
88809	34B	g_Aerococcus	CN/SD 	MAM-I	47	190039	0.0002473176558495
88823	34B	g_Lactobacillus	CN/SD 	MAM-I	22	190039	0.0001157657112487
88849	34B	g_Jeotgalicoccus	CN/SD 	MAM-I	13	190039	6.840701119243944e-05
88886	34B	g_Coprococcus	CN/SD 	MAM-I	6	190039	3.157246670420282e-05
88910	34B	g_Blautia	CN/SD 	MAM-I	9	190039	4.735870005630423e-05
88915	34B	g_Lachnoclostridium	CN/SD 	MAM-I	36	190039	0.0001894348002252
88921	34B	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-I	9	190039	4.735870005630423e-05
88927	34B	g_Marvinbryantia	CN/SD 	MAM-I	9	190039	4.735870005630423e-05
88950	34B	g_Colidextribacter	CN/SD 	MAM-I	11	190039	5.788285562437184e-05
88960	34B	g_UCG-005	CN/SD 	MAM-I	41	190039	0.0002157451891453
89011	34B	g_Romboutsia	CN/SD 	MAM-I	2260	190039	0.0118922957919163
89046	34B	g_Fusobacterium	CN/SD 	MAM-I	499	190039	0.0026257768142328
89073	34B	g_Candidatus Saccharimonas	CN/SD 	MAM-I	27	190039	0.0001420761001689
89223	34B	g_Escherichia-Shigella	CN/SD 	MAM-I	89	190039	0.000468324922779
89224	34B	g_Klebsiella	CN/SD 	MAM-I	7	190039	3.683454448823662e-05
89374	34C	g_Corynebacterium	CN/SD 	MAMLI	139	199590	0.0006964276767373
89462	34C	g_Bacteroides	CN/SD 	MAMLI	11	199590	5.511298161230522e-05
89483	34C	g_Prevotella	CN/SD 	MAMLI	0	199590	0.0
89493	34C	g_dgA-11 gut group	CN/SD 	MAMLI	4	199590	2.0041084222656447e-05
89536	34C	g_Campylobacter	CN/SD 	MAMLI	3656	199590	0.0183175509795079
89538	34C	g_Helicobacter	CN/SD 	MAMLI	176658	199590	0.8851044641515106
89620	34C	g_Allobaculum	CN/SD 	MAMLI	37	199590	0.0001853800290595
89636	34C	g_Aerococcus	CN/SD 	MAMLI	2	199590	1.0020542111328224e-05
89650	34C	g_Lactobacillus	CN/SD 	MAMLI	8	199590	4.0082168445312894e-05
89676	34C	g_Jeotgalicoccus	CN/SD 	MAMLI	0	199590	0.0
89713	34C	g_Coprococcus	CN/SD 	MAMLI	19	199590	9.519515005761812e-05
89737	34C	g_Blautia	CN/SD 	MAMLI	24	199590	0.0001202465053359
89742	34C	g_Lachnoclostridium	CN/SD 	MAMLI	7	199590	3.507189738964878e-05
89748	34C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	4	199590	2.0041084222656447e-05
89754	34C	g_Marvinbryantia	CN/SD 	MAMLI	5	199590	2.505135527832056e-05
89777	34C	g_Colidextribacter	CN/SD 	MAMLI	0	199590	0.0
89787	34C	g_UCG-005	CN/SD 	MAMLI	2	199590	1.0020542111328224e-05
89838	34C	g_Romboutsia	CN/SD 	MAMLI	173	199590	0.0008667768926298
89873	34C	g_Fusobacterium	CN/SD 	MAMLI	28	199590	0.0001402875895585
89900	34C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	15	199590	7.515406583496167e-05
90050	34C	g_Escherichia-Shigella	CN/SD 	MAMLI	18	199590	9.0184879001954e-05
90051	34C	g_Klebsiella	CN/SD 	MAMLI	2	199590	1.0020542111328224e-05
90201	34D	g_Corynebacterium	CN/SD 	MAM-D	1133	163829	0.0069157475172283
90289	34D	g_Bacteroides	CN/SD 	MAM-D	0	163829	0.0
90310	34D	g_Prevotella	CN/SD 	MAM-D	69	163829	0.0004211708549768
90320	34D	g_dgA-11 gut group	CN/SD 	MAM-D	5627	163829	0.0343467884196326
90363	34D	g_Campylobacter	CN/SD 	MAM-D	4994	163829	0.0304830036196277
90365	34D	g_Helicobacter	CN/SD 	MAM-D	64803	163829	0.395552679928462
90447	34D	g_Allobaculum	CN/SD 	MAM-D	3024	163829	0.0184582705137674
90463	34D	g_Aerococcus	CN/SD 	MAM-D	206	163829	0.001257408639496
90477	34D	g_Lactobacillus	CN/SD 	MAM-D	92	163829	0.0005615611399691
90503	34D	g_Jeotgalicoccus	CN/SD 	MAM-D	0	163829	0.0
90540	34D	g_Coprococcus	CN/SD 	MAM-D	0	163829	0.0
90564	34D	g_Blautia	CN/SD 	MAM-D	301	163829	0.0018372815557685
90569	34D	g_Lachnoclostridium	CN/SD 	MAM-D	776	163829	0.0047366461371307
90575	34D	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-D	0	163829	0.0
90581	34D	g_Marvinbryantia	CN/SD 	MAM-D	0	163829	0.0
90604	34D	g_Colidextribacter	CN/SD 	MAM-D	34	163829	0.0002075334647711
90614	34D	g_UCG-005	CN/SD 	MAM-D	2	163829	1.2207850868893784e-05
90665	34D	g_Romboutsia	CN/SD 	MAM-D	607	163829	0.0037050827387092
90700	34D	g_Fusobacterium	CN/SD 	MAM-D	182	163829	0.0011109144290693
90727	34D	g_Candidatus Saccharimonas	CN/SD 	MAM-D	1	163829	6.103925434446893e-06
90877	34D	g_Escherichia-Shigella	CN/SD 	MAM-D	86	163829	0.0005249375873624
90878	34D	g_Klebsiella	CN/SD 	MAM-D	426	163829	0.0026002722350743
91028	35A	g_Corynebacterium	CN/SD 	MAM-J	225	161882	0.0013899012861219
91116	35A	g_Bacteroides	CN/SD 	MAM-J	127	161882	0.0007845220592777
91137	35A	g_Prevotella	CN/SD 	MAM-J	94	161882	0.0005806698706465
91147	35A	g_dgA-11 gut group	CN/SD 	MAM-J	145	161882	0.0008957141621675
91190	35A	g_Campylobacter	CN/SD 	MAM-J	259	161882	0.0015999308138026
91192	35A	g_Helicobacter	CN/SD 	MAM-J	129897	161882	0.8024178105039473
91274	35A	g_Allobaculum	CN/SD 	MAM-J	242	161882	0.0014949160499623
91290	35A	g_Aerococcus	CN/SD 	MAM-J	171	161882	0.0010563249774527
91304	35A	g_Lactobacillus	CN/SD 	MAM-J	66	161882	0.0004077043772624
91330	35A	g_Jeotgalicoccus	CN/SD 	MAM-J	115	161882	0.0007103939906845
91367	35A	g_Coprococcus	CN/SD 	MAM-J	267	161882	0.001649349526198
91391	35A	g_Blautia	CN/SD 	MAM-J	109	161882	0.0006733299563879
91396	35A	g_Lachnoclostridium	CN/SD 	MAM-J	90	161882	0.0005559605144487
91402	35A	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-J	220	161882	0.0013590145908748
91408	35A	g_Marvinbryantia	CN/SD 	MAM-J	88	161882	0.0005436058363499
91431	35A	g_Colidextribacter	CN/SD 	MAM-J	174	161882	0.001074856994601
91441	35A	g_UCG-005	CN/SD 	MAM-J	246	161882	0.00151962540616
91492	35A	g_Romboutsia	CN/SD 	MAM-J	749	161882	0.0046268269480238
91527	35A	g_Fusobacterium	CN/SD 	MAM-J	1076	161882	0.0066468168171878
91554	35A	g_Candidatus Saccharimonas	CN/SD 	MAM-J	335	161882	0.0020694085815594
91704	35A	g_Escherichia-Shigella	CN/SD 	MAM-J	198	161882	0.0012231131317873
91705	35A	g_Klebsiella	CN/SD 	MAM-J	54	161882	0.0003335763086692
91855	35B	g_Corynebacterium	CN/SD 	MAM-I	5704	199965	0.0285249918735778
91943	35B	g_Bacteroides	CN/SD 	MAM-I	0	199965	0.0
91964	35B	g_Prevotella	CN/SD 	MAM-I	85	199965	0.0004250743880179
91974	35B	g_dgA-11 gut group	CN/SD 	MAM-I	9446	199965	0.0472382666966719
92017	35B	g_Campylobacter	CN/SD 	MAM-I	1	199965	5.000875153151802e-06
92019	35B	g_Helicobacter	CN/SD 	MAM-I	17936	199965	0.0896956967469307
92101	35B	g_Allobaculum	CN/SD 	MAM-I	4768	199965	0.0238441727302277
92117	35B	g_Aerococcus	CN/SD 	MAM-I	591	199965	0.0029555172155127
92131	35B	g_Lactobacillus	CN/SD 	MAM-I	1531	199965	0.0076563398594754
92157	35B	g_Jeotgalicoccus	CN/SD 	MAM-I	1457	199965	0.0072862750981421
92194	35B	g_Coprococcus	CN/SD 	MAM-I	0	199965	0.0
92218	35B	g_Blautia	CN/SD 	MAM-I	1656	199965	0.0082814492536193
92223	35B	g_Lachnoclostridium	CN/SD 	MAM-I	1502	199965	0.007511314480034
92229	35B	g_Lachnospiraceae NK4A136 group	CN/SD 	MAM-I	179	199965	0.0008951566524141
92235	35B	g_Marvinbryantia	CN/SD 	MAM-I	308	199965	0.0015402695471707
92258	35B	g_Colidextribacter	CN/SD 	MAM-I	0	199965	0.0
92268	35B	g_UCG-005	CN/SD 	MAM-I	25	199965	0.0001250218788287
92319	35B	g_Romboutsia	CN/SD 	MAM-I	919	199965	0.0045958042657465
92354	35B	g_Fusobacterium	CN/SD 	MAM-I	27	199965	0.000135023629135
92381	35B	g_Candidatus Saccharimonas	CN/SD 	MAM-I	127	199965	0.0006351111444502
92531	35B	g_Escherichia-Shigella	CN/SD 	MAM-I	262	199965	0.0013102292901257
92532	35B	g_Klebsiella	CN/SD 	MAM-I	108	199965	0.0005400945165403
92682	35C	g_Corynebacterium	CN/SD 	MAMLI	14	186827	7.493563564152933e-05
92770	35C	g_Bacteroides	CN/SD 	MAMLI	26	186827	0.0001391661804771
92791	35C	g_Prevotella	CN/SD 	MAMLI	2335	186827	0.0124981935159264
92801	35C	g_dgA-11 gut group	CN/SD 	MAMLI	2488	186827	0.0133171329625803
92844	35C	g_Campylobacter	CN/SD 	MAMLI	7	186827	3.746781782076467e-05
92846	35C	g_Helicobacter	CN/SD 	MAMLI	26425	186827	0.1414410122733866
92928	35C	g_Allobaculum	CN/SD 	MAMLI	4372	186827	0.023401328501769
92944	35C	g_Aerococcus	CN/SD 	MAMLI	12	186827	6.423054483559657e-05
92958	35C	g_Lactobacillus	CN/SD 	MAMLI	265	186827	0.001418424531786
92984	35C	g_Jeotgalicoccus	CN/SD 	MAMLI	12	186827	6.423054483559657e-05
93021	35C	g_Coprococcus	CN/SD 	MAMLI	9357	186827	0.0500837673355564
93045	35C	g_Blautia	CN/SD 	MAMLI	370	186827	0.0019804417990975
93050	35C	g_Lachnoclostridium	CN/SD 	MAMLI	567	186827	0.0030348932434819
93056	35C	g_Lachnospiraceae NK4A136 group	CN/SD 	MAMLI	3025	186827	0.0161914498439733
93062	35C	g_Marvinbryantia	CN/SD 	MAMLI	141	186827	0.0007547089018182
93085	35C	g_Colidextribacter	CN/SD 	MAMLI	5204	186827	0.027854646277037
93095	35C	g_UCG-005	CN/SD 	MAMLI	2883	186827	0.015431388396752
93146	35C	g_Romboutsia	CN/SD 	MAMLI	344	186827	0.0018412756186204
93181	35C	g_Fusobacterium	CN/SD 	MAMLI	372	186827	0.0019911468899034
93208	35C	g_Candidatus Saccharimonas	CN/SD 	MAMLI	8779	186827	0.0469899960926418
93358	35C	g_Escherichia-Shigella	CN/SD 	MAMLI	474	186827	0.002537106521006
93359	35C	g_Klebsiella	CN/SD 	MAMLI	358	186827	0.0019162112542619
